timestamp,city_name,country,latitude,longitude,temp,feels_like,temp_min,temp_max,pressure,humidity,weather_description,wind_speed,wind_deg,wind_gust,raw_response
2025-04-02 23:56:08,Jena,DE,50.9333,11.5833,281.71,280.8,280.68,281.97,1025,28,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.71,""feels_like"":280.8,""temp_min"":280.68,""temp_max"":281.97,""pressure"":1025,""humidity"":28,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743630742,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743569223,""sunset"":1743616023},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-02 23:59:08,Jena,DE,50.9333,11.5833,281.19,280.2,280.68,281.97,1025,29,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.19,""feels_like"":280.2,""temp_min"":280.68,""temp_max"":281.97,""pressure"":1025,""humidity"":29,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743631148,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743569223,""sunset"":1743616023},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:02:08,Jena,DE,50.9333,11.5833,281.19,280.2,280.68,281.97,1025,29,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.19,""feels_like"":280.2,""temp_min"":280.68,""temp_max"":281.97,""pressure"":1025,""humidity"":29,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743631148,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743569223,""sunset"":1743616023},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:05:08,Jena,DE,50.9333,11.5833,281.84,280.95,280.68,282,1024,44,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.84,""feels_like"":280.95,""temp_min"":280.68,""temp_max"":282,""pressure"":1024,""humidity"":44,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743631509,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:08:08,Jena,DE,50.9333,11.5833,281.84,280.95,280.68,282,1024,44,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.84,""feels_like"":280.95,""temp_min"":280.68,""temp_max"":282,""pressure"":1024,""humidity"":44,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743631509,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:11:08,Jena,DE,50.9333,11.5833,281.84,280.95,280.68,282,1024,44,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.84,""feels_like"":280.95,""temp_min"":280.68,""temp_max"":282,""pressure"":1024,""humidity"":44,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743631587,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:14:08,Jena,DE,50.9333,11.5833,281.84,280.95,280.68,282,1024,44,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.84,""feels_like"":280.95,""temp_min"":280.68,""temp_max"":282,""pressure"":1024,""humidity"":44,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743631587,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:17:09,Jena,DE,50.9333,11.5833,281.55,280.62,280.68,282,1024,45,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.55,""feels_like"":280.62,""temp_min"":280.68,""temp_max"":282,""pressure"":1024,""humidity"":45,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632229,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:20:09,Jena,DE,50.9333,11.5833,281.55,280.62,280.68,282,1024,45,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.55,""feels_like"":280.62,""temp_min"":280.68,""temp_max"":282,""pressure"":1024,""humidity"":45,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632229,""sys"":{""type"":2,""id"":2030219,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:20:59,Jena,DE,50.9333,11.5833,281.83,280.94,281.14,282,1024,60,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.83,""feels_like"":280.94,""temp_min"":281.14,""temp_max"":282,""pressure"":1024,""humidity"":60,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632414,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:23:09,Jena,DE,50.9333,11.5833,281.83,280.94,281.14,282,1024,60,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.83,""feels_like"":280.94,""temp_min"":281.14,""temp_max"":282,""pressure"":1024,""humidity"":60,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632414,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:26:09,Jena,DE,50.9333,11.5833,281.83,280.94,281.14,282,1024,60,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.83,""feels_like"":280.94,""temp_min"":281.14,""temp_max"":282,""pressure"":1024,""humidity"":60,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632414,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:29:09,Jena,DE,50.9333,11.5833,281.83,280.94,281.14,282,1024,60,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.83,""feels_like"":280.94,""temp_min"":281.14,""temp_max"":282,""pressure"":1024,""humidity"":60,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632950,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:32:09,Jena,DE,50.9333,11.5833,281.83,280.94,281.14,282,1024,60,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.83,""feels_like"":280.94,""temp_min"":281.14,""temp_max"":282,""pressure"":1024,""humidity"":60,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632950,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:35:09,Jena,DE,50.9333,11.5833,281.83,280.94,281.14,282,1024,60,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.83,""feels_like"":280.94,""temp_min"":281.14,""temp_max"":282,""pressure"":1024,""humidity"":60,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632950,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:38:09,Jena,DE,50.9333,11.5833,281.83,280.94,281.14,282,1024,60,clear sky,1.85,84,1.63,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.83,""feels_like"":280.94,""temp_min"":281.14,""temp_max"":282,""pressure"":1024,""humidity"":60,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":1.85,""deg"":84,""gust"":1.63},""clouds"":{""all"":4},""dt"":1743632950,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:41:10,Jena,DE,50.9333,11.5833,281.37,281.37,280.13,281.97,1025,59,clear sky,0.45,310,0.89,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.37,""feels_like"":281.37,""temp_min"":280.13,""temp_max"":281.97,""pressure"":1025,""humidity"":59,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":310,""gust"":0.89},""clouds"":{""all"":3},""dt"":1743633668,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:44:10,Jena,DE,50.9333,11.5833,281.37,281.37,280.13,281.97,1025,59,clear sky,0.45,310,0.89,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.37,""feels_like"":281.37,""temp_min"":280.13,""temp_max"":281.97,""pressure"":1025,""humidity"":59,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":310,""gust"":0.89},""clouds"":{""all"":3},""dt"":1743633668,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:47:10,Jena,DE,50.9333,11.5833,281.36,281.36,280.13,281.44,1025,59,clear sky,0.45,310,0.89,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.36,""feels_like"":281.36,""temp_min"":280.13,""temp_max"":281.44,""pressure"":1025,""humidity"":59,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":310,""gust"":0.89},""clouds"":{""all"":3},""dt"":1743633801,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:50:10,Jena,DE,50.9333,11.5833,281.36,281.36,280.13,281.44,1025,59,clear sky,0.45,310,0.89,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.36,""feels_like"":281.36,""temp_min"":280.13,""temp_max"":281.44,""pressure"":1025,""humidity"":59,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":310,""gust"":0.89},""clouds"":{""all"":3},""dt"":1743633801,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:53:10,Jena,DE,50.9333,11.5833,281.21,281.21,280.13,281.44,1025,59,clear sky,0.45,310,0.89,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.21,""feels_like"":281.21,""temp_min"":280.13,""temp_max"":281.44,""pressure"":1025,""humidity"":59,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":310,""gust"":0.89},""clouds"":{""all"":3},""dt"":1743634105,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:56:10,Jena,DE,50.9333,11.5833,281.21,281.21,280.13,281.44,1025,59,clear sky,0.45,310,0.89,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.21,""feels_like"":281.21,""temp_min"":280.13,""temp_max"":281.44,""pressure"":1025,""humidity"":59,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":310,""gust"":0.89},""clouds"":{""all"":3},""dt"":1743634105,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 00:59:10,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1025,61,clear sky,0.45,234,1.34,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1025,""humidity"":61,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":234,""gust"":1.34},""clouds"":{""all"":3},""dt"":1743634751,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:02:10,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1025,61,clear sky,0.45,234,1.34,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1025,""humidity"":61,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":234,""gust"":1.34},""clouds"":{""all"":3},""dt"":1743634751,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:05:10,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1025,61,clear sky,0.89,144,2.24,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1025,""humidity"":61,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.89,""deg"":144,""gust"":2.24},""clouds"":{""all"":3},""dt"":1743634860,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:08:10,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1025,61,clear sky,0.89,144,2.24,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1025,""humidity"":61,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.89,""deg"":144,""gust"":2.24},""clouds"":{""all"":3},""dt"":1743634860,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:11:10,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1024,61,clear sky,0.89,144,2.24,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1024,""humidity"":61,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.89,""deg"":144,""gust"":2.24},""clouds"":{""all"":3},""dt"":1743635471,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:14:11,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1024,61,clear sky,0.89,144,2.24,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1024,""humidity"":61,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.89,""deg"":144,""gust"":2.24},""clouds"":{""all"":3},""dt"":1743635471,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:17:11,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1024,61,clear sky,0.45,195,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1024,""humidity"":61,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":195,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743635788,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:20:11,Jena,DE,50.9333,11.5833,281.28,281.28,280.58,281.45,1024,61,clear sky,0.45,195,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.58,""temp_max"":281.45,""pressure"":1024,""humidity"":61,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":195,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743635788,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:23:11,Jena,DE,50.9333,11.5833,281.28,281.28,280.3,281.45,1024,61,clear sky,0.45,195,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.3,""temp_max"":281.45,""pressure"":1024,""humidity"":61,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":195,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743635905,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:26:11,Jena,DE,50.9333,11.5833,281.28,281.28,280.3,281.45,1024,61,clear sky,0.45,195,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.28,""feels_like"":281.28,""temp_min"":280.3,""temp_max"":281.45,""pressure"":1024,""humidity"":61,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":195,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743635905,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:29:11,Jena,DE,50.9333,11.5833,280.92,280.92,280.3,281.45,1024,62,clear sky,0.45,62,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":280.92,""feels_like"":280.92,""temp_min"":280.3,""temp_max"":281.45,""pressure"":1024,""humidity"":62,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":62,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743636387,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:32:11,Jena,DE,50.9333,11.5833,280.92,280.92,280.3,281.45,1024,62,clear sky,0.45,62,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":280.92,""feels_like"":280.92,""temp_min"":280.3,""temp_max"":281.45,""pressure"":1024,""humidity"":62,""sea_level"":1024,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":62,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743636387,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:35:11,Jena,DE,50.9333,11.5833,281.03,281.03,280.3,281.45,1025,62,clear sky,0.45,2,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.03,""feels_like"":281.03,""temp_min"":280.3,""temp_max"":281.45,""pressure"":1025,""humidity"":62,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":2,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743636912,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
2025-04-03 01:38:11,Jena,DE,50.9333,11.5833,281.03,281.03,280.3,281.45,1025,62,clear sky,0.45,2,1.79,"{""coord"":{""lon"":11.5833,""lat"":50.9333},""weather"":[{""id"":800,""main"":""Clear"",""description"":""clear sky"",""icon"":""01n""}],""base"":""stations"",""main"":{""temp"":281.03,""feels_like"":281.03,""temp_min"":280.3,""temp_max"":281.45,""pressure"":1025,""humidity"":62,""sea_level"":1025,""grnd_level"":993},""visibility"":10000,""wind"":{""speed"":0.45,""deg"":2,""gust"":1.79},""clouds"":{""all"":3},""dt"":1743636912,""sys"":{""type"":2,""id"":2010771,""country"":""DE"",""sunrise"":1743655490,""sunset"":1743702520},""timezone"":7200,""id"":2895044,""name"":""Jena"",""cod"":200}"
